Owner Name,Card Name,Set Name,Quantity,Purchase Price
Joe,Mind Rot,Return to Ravnica,2,0.35
Joe,Withercrown,Kaldheim,4,0.35
Joe,Mind Rot,Welcome Deck 2016,3,0.35
Joe,Morgul-Knife Wound,The Lord of the Rings: Tales of Middle-earth,3,0.35
Joe,Claim the Precious,The Lord of the Rings: Tales of Middle-earth,2,0.35
Joe,Devour Intellect,Adventures in the Forgotten Realms,4,0.49
Joe,Cast into Darkness,Journey into Nyx,2,0.35
Joe,Cauldron's Gift,Throne of Eldraine,2,0.35
Joe,Aggressive Sabotage,Dominaria United,2,0.35
Joe,Ordeal of Erebos,Theros,2,0.35
Joe,Demogorgon's Clutches,Adventures in the Forgotten Realms,2,0.35
Joe,Grisly Transformation,Born of the Gods,4,0.35
Joe,Grim Bounty,Adventures in the Forgotten Realms,4,0.35
Joe,Check for Traps,Adventures in the Forgotten Realms,2,0.35
Joe,Gruesome Deformity,Innistrad,2,0.35
Joe,Duress,Dominaria Remastered,2,0.35
Joe,Mordor Muster,The Lord of the Rings: Tales of Middle-earth,5,0.35
Joe,Soul Salvage,Core Set 2020,2,0.35
Joe,Myrkul's Edict,Commander Legends: Battle for Baldur's Gate,2,0.35
Joe,Crippling Blight,Magic 2015,2,0.35
Joe,Return Upon the Tide,Kaldheim,2,0.35
Joe,Aspect of Gorgon,Journey into Nyx,2,0.35
Joe,Claim of Erebos,Born of the Gods,2,0.35
Joe,Festergloom,Conspiracy: Take the Crown,2,0.35
Joe,Stab Wound,Ravnica Remastered,2,0.35
Joe,Mogis's Favor,Theros Beyond Death,3,0.35
Joe,Death's Approach,Gatecrash,2,0.35
Joe,Unholy Strength,Duel Decks Anthology: Divine vs. Demonic,2,0.35
Joe,Gulping Scraptrap,Phyrexia: All Will Be One,1,0.35
Joe,Bonepicker Skirge,Phyrexia: All Will Be One,1,0.35
Joe,Malevolent Witchkite,Wilds of Eldraine,1,0.59
Joe,Testament Bearer,Phyrexia: All Will Be One,2,0.35
Joe,Mintstrosity,Wilds of Eldraine,1,0.35
Joe,Ashiok's Reaper,Wilds of Eldraine,1,0.35
Joe,Ravine Raider,Bloomburrow,1,0.35
Joe,Wick's Patrol,Bloomburrow,1,0.35
Joe,Huskburster Swarm,Bloomburrow,1,0.35
Joe,Tattered Apparition,Dominaria United,1,0.49
Joe,Child of Night,Guilds of Ravnica,1,0.35
Joe,Spinal Centipede,Guilds of Ravnica,2,0.35
Joe,Agent of Erebos,Journey into Nyx,1,0.35
Joe,Courier Bat,Innistrad: Crimson Vow,1,0.35
Joe,Sheoldred's Headcleaver,Phyrexia: All Will Be One,1,0.35
Joe,Hired Poisoner,Guilds of Ravnica,1,0.35
Joe,"Sivriss, Nightmare Speaker",Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Gray Slaad // Entropic Decay,Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Fleshless Gladiator,Phyrexia: All Will Be One,1,0.35
Joe,Dregscape Zombie,Modern Masters 2017,1,0.49
Joe,Nefarious Imp,Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Thoughtrender Lamia,Journey into Nyx,1,0.39
Joe,Dreamspoiler Witches,Modern Masters,1,0.49
Joe,Rotted Hulk,Journey into Nyx,1,0.35
Joe,Pharika's Chosen,Journey into Nyx,1,0.35
Joe,Felhide Brawler,Born of the Gods,1,0.35
Joe,Tizerus Charger,Modern Horizons 2,1,0.49
Joe,Gravewaker,Core Set 2020,1,0.49
Joe,Wall of Bone,Duel Decks Anthology: Garruk vs. Liliana,1,0.59
Joe,Hooded Horror,Commander 2013,1,0.35
Joe,Maze Abomination,Dragon's Maze,1,0.35
Joe,Daggerdrome Imp,Battlebond,1,0.35
Joe,Hired Torturer,Dragon's Maze,1,0.35
Joe,Jagwasp Swarm,Worldwake,1,0.35
Joe,Ashiok's Adept,Born of the Gods,1,0.35
Joe,Moaning Wall,Hour of Devastation,2,0.35
Joe,Scrounger of Souls,Hour of Devastation,1,0.35
Joe,Grim Physician,Theros Beyond Death,1,0.35
Joe,Kelinore Bat,Magic 2010,1,0.35
Joe,Specter of the Fens,Strixhaven: School of Mages,1,0.35
Joe,Mire Triton,Commander Masters,1,0.35
Joe,Callous Bloodmage,Strixhaven: School of Mages,1,0.49
Joe,Burglar Rat,Foundations,2,0.35
Joe,Plaguecrafter,Bloomburrow Commander,1,0.59
Joe,Barrier of Bones,Guilds of Ravnica,1,0.35
Joe,Veiled Shade,Guilds of Ravnica,1,0.35
Joe,Battlefly Swarm,Dominaria United,1,0.35
Joe,Phyrexian Vivisector,Dominaria United,1,0.35
Joe,Guildsworn Prowler,Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Balduvian Atrocity,Dominaria United,1,0.35
Joe,Hagra Crocodile,Zendikar,1,0.35
Joe,Howling Banshee,Duel Decks Anthology: Garruk vs. Liliana,1,0.35
Joe,Dhund Operative,Commander Legends,1,0.35
Joe,Eyeblight Cullers,Kaldheim Commander,1,0.35
Joe,Thorn of the Black Rose,Commander Masters,1,0.35
Joe,Sanitarium Skeleton,Innistrad Remastered,1,0.35
Joe,Necrogen Scudder,Magic 2015,1,0.35
Joe,Catacomb Slug,Magic Origins,1,0.35
Joe,Dread Warlock,Magic 2010,1,0.35
Joe,Carrion Locust,The Brothers' War,1,0.35
Joe,Blightbelly Rat,Phyrexia: All Will Be One,1,0.35
Joe,Giant Scorpion,Duel Decks: Nissa vs. Ob Nixilis,1,0.35
Joe,Eyeblight Assassin,Commander Legends,1,0.35
Joe,Desperate Farmer // Depraved Harvester,Innistrad Remastered,1,0.35
Joe,Dauthi Warlord,Exodus,1,0.99
Joe,Mind Maggots,Exodus,1,0.35
Joe,Blightspeaker,Time Spiral Remastered,1,0.35
Joe,Ridged Kusite,Time Spiral Remastered,1,0.35
Joe,Ninja of the New Moon,Modern Horizons,1,0.35
Joe,Hound of the Farbogs,Shadows over Innistrad,1,0.35
Joe,Festering Newt,Iconic Masters,1,0.35
Joe,Corpse Hauler,Magic 2014,1,0.35
Joe,Undead Minotaur,Magic 2014,1,0.35
Joe,Child of Night,Core Set 2019,2,0.35
Joe,Minotaur Abomination,Magic 2014,1,0.35
Joe,Moor Fiend,Ice Age,1,0.35
Joe,Falkenrath Torturer,Innistrad Remastered,1,0.35
Joe,Nantuko Husk,Magic Origins,1,0.35
Joe,Cabal Trainee,Judgment,1,0.35
Joe,Trench Stalker,The Brothers' War,3,0.35
Joe,Jawbone Skulkin,Eventide,1,0.35
Joe,Gixian Infiltrator,The Brothers' War,1,0.35
Joe,"Sarevok, Deathbringer",Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,"Sivriss, Nightmare Speaker",Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,"Safana, Calimport Cutthroat",Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Nothic,Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Passageway Seer,Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Soulless One,Planechase,1,2.29
Joe,Rune-Scarred Demon,Foundations,1,0.49
Joe,Hungry Ghoul,Foundations,1,0.35
Joe,Yuan-Ti Fang-Blade,Adventures in the Forgotten Realms,1,0.35
Joe,Raven of Fell Omens,Outlaws of Thunder Junction,1,0.35
Joe,Nightmare,Welcome Deck 2017,1,0.49
Joe,Desperate Bloodseeker,Outlaws of Thunder Junction,1,0.35
Joe,Nezumi Linkbreaker,Outlaws of Thunder Junction,1,0.35
Joe,Vault Plunderer,Outlaws of Thunder Junction,1,0.35
Joe,Mage Hunter,Strixhaven: School of Mages,1,0.35
Joe,Brackish Trudge,Strixhaven: School of Mages,1,0.35
Joe,Dreadbringer Lampads,Journey into Nyx,1,0.35
Joe,Dead Reveler,Return to Ravnica,1,0.35
Joe,Karfell Kennel-Master,Kaldheim,1,0.35
Joe,Silumgar Scavenger,Double Masters,1,0.35
Joe,Jarl of the Forsaken,Kaldheim,1,0.35
Joe,Crypt Creeper,Odyssey,1,0.35
Joe,Dread Rider,Kaldheim,1,0.35
Joe,Bloodcrazed Socialite,Innistrad: Crimson Vow,1,0.35
Joe,Expedition Skulker,Zendikar Rising,1,0.35
Joe,Dokuchi Silencer,Kamigawa: Neon Dynasty,1,0.49
Joe,Callous Sell-Sword // Burn Together,Wilds of Eldraine,1,0.49
Joe,Sweettooth Witch,Wilds of Eldraine,1,0.35
Joe,Spiteful Returned,Born of the Gods,1,0.35
Joe,Duskmantle Operative,War of the Spark,1,0.35
Joe,Novice Occultist,Innistrad: Midnight Hunt,1,0.35
Joe,Mukotai Ambusher,Kamigawa: Neon Dynasty,1,0.35
Joe,Kami of Terrible Secrets,Kamigawa: Neon Dynasty,1,0.35
Joe,The Long Reach of Night // Animus of Night's Reach,Kamigawa: Neon Dynasty,1,0.35
Joe,Ecstatic Awakener // Awoken Demon,Innistrad Remastered,1,0.35
Joe,Arrogant Outlaw,Innistrad: Midnight Hunt,1,0.35
Joe,Blade Juggler,Ravnica: Clue Edition,1,0.35
Joe,Noxious Groodion,Ravnica Allegiance,1,0.35
Joe,Nazgûl,The Lord of the Rings: Tales of Middle-earth,1,19.99
Joe,Nazgûl,The Lord of the Rings: Tales of Middle-earth,1,15.99
Joe,Nazgûl,The Lord of the Rings: Tales of Middle-earth,1,15.99
Joe,Mirkwood Bats,The Lord of the Rings: Tales of Middle-earth,1,0.99
Joe,Dunland Crebain,The Lord of the Rings: Tales of Middle-earth,2,0.35
Joe,Marauding Boneslasher,Hour of Devastation,1,0.35
Joe,Valgavoth's Onslaught,Duskmourn: House of Horror,1,0.49
Joe,Shambling Ghoul,Battlebond,1,0.35
Joe,Undead Servant,Core Set 2020,1,0.35
Joe,Toxic Nim,New Phyrexia,1,0.35
Joe,Forsaken Drifters,Born of the Gods,1,0.35
Joe,Discordant Piper,Theros Beyond Death,1,0.35
Joe,Festering Goblin,Dominaria Remastered,1,0.49
Joe,Hoisted Hireling,Unsanctioned,1,0.35
Joe,Thraben Foulbloods,Eldritch Moon,1,0.35
Joe,Sengir Vampire,Welcome Deck 2017,1,0.35
Joe,Haunted Dead,Innistrad Remastered,1,0.35
Joe,Trapjaw Kelpie,Eventide,1,0.35
Joe,Audacious Thief,Core Set 2020,1,0.35
Joe,Sorcerer of the Fang,Core Set 2020,1,0.35
Joe,Bloodthirsty Aerialist,Commander 2021,1,0.49
Joe,Deadbridge Shaman,Eternal Masters,1,0.35
Joe,Forsworn Paladin,Adventures in the Forgotten Realms,1,0.49
Joe,Belle of the Brawl,Throne of Eldraine,1,0.35
Joe,Dokuchi Shadow-Walker,Kamigawa: Neon Dynasty,1,0.35
Joe,Myojin of Grim Betrayal,Neon Dynasty Commander,1,0.79
Joe,Shambling Ghast,Adventures in the Forgotten Realms,1,1.49
Joe,Hired Hexblade,Adventures in the Forgotten Realms,1,0.49
Joe,Drider,Adventures in the Forgotten Realms,1,0.39
Joe,Vicious Battlerager,Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Vampire Spawn,Adventures in the Forgotten Realms,2,0.49
Joe,Manticore,Adventures in the Forgotten Realms,2,0.49
Joe,Sepulcher Ghoul,Adventures in the Forgotten Realms,1,0.49
Joe,Barrow Naughty,Wilds of Eldraine,1,0.35
Joe,Skullport Merchant,Adventures in the Forgotten Realms,1,0.49
Joe,Graveyard Trespasser // Graveyard Glutton,Innistrad: Midnight Hunt,1,1.29
Joe,Treasure Dredger,Outlaws of Thunder Junction,1,0.35
Joe,Gnarlroot Trapper,Magic Origins,1,0.35
Joe,Fetid Imp,Core Set 2021,1,0.35
Joe,Gelatinous Cube,Adventures in the Forgotten Realms,1,0.49
Joe,Manticore,Adventures in the Forgotten Realms,1,0.49
Joe,Snarling Warg,The Lord of the Rings: Tales of Middle-earth,1,0.35
Joe,Asmodeus the Archfiend,Adventures in the Forgotten Realms,1,0.59
Joe,"Viconia, Drow Apostate",Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Leech Gauntlet,Kamigawa: Neon Dynasty,1,0.35
Joe,Nightscape Apprentice,Invasion,1,0.35
Joe,Paragon of Open Graves,Magic 2015,1,0.39
Joe,Shambling Goblin,Conspiracy: Take the Crown,1,0.35
Joe,Shadow Alley Denizen,Ravnica Remastered,1,0.35
Joe,Wall of Limbs,Magic 2015,1,0.35
Joe,Vampire Aristocrat,Modern Masters 2017,1,0.35
Joe,Wight,Adventures in the Forgotten Realms,1,0.49
Joe,Vampire Cutthroat,Eldritch Moon,1,0.79
Joe,Elderfang Disciple,Kaldheim,1,0.39
Joe,Troll of Khazad-dûm,The Lord of the Rings: Tales of Middle-earth,1,3.49
Joe,Mordor Trebuchet,The Lord of the Rings: Tales of Middle-earth,1,0.35
Joe,Gríma Wormtongue,The Lord of the Rings: Tales of Middle-earth,2,0.35
Joe,Gorbag of Minas Morgul,The Lord of the Rings: Tales of Middle-earth,3,0.35
Joe,Dunland Crebain,The Lord of the Rings: Tales of Middle-earth,1,0.49
Joe,Guul Draz Specter,Conspiracy: Take the Crown,1,0.59
Joe,Fallen Angel,Masters 25,1,0.35
Joe,Syndicate Trafficker,Kaladesh,1,0.49
Joe,Scavenging Harpy,Theros Beyond Death,1,0.35
Joe,Duskmantle Seer,Ravnica: Clue Edition,1,0.99
Joe,Wasteland Strangler,Battle for Zendikar,1,0.49
Joe,Fallen Angel,Seventh Edition,1,0.49
Joe,Boot Nipper,Ikoria: Lair of Behemoths,1,0.35
Joe,Warchanter of Mogis,Born of the Gods,1,0.35
Joe,Cavern Whisperer,Ikoria: Lair of Behemoths,1,0.35
Joe,Gloom Pangolin,Ikoria: Lair of Behemoths,1,0.35
Joe,Nightsquad Commando,Ikoria: Lair of Behemoths,1,0.35
Joe,Murk Dwellers,Fifth Edition,3,0.35
Joe,Bog Imp,Fifth Edition,1,0.35
Joe,Shriekmaw,Murders at Karlov Manor Commander,1,0.35
Joe,Sewer Shambler,Ravnica Remastered,1,0.35
Joe,Ogre Jailbreaker,Modern Masters 2017,1,0.35
Joe,Warpath Ghoul,Magic 2012,1,0.35
Joe,Queen's Bay Soldier,Ixalan,1,0.35
Joe,Dire Fleet Interloper,Ixalan,1,0.35
Joe,Deadeye Tormentor,Ixalan,1,0.35
Joe,Undercity Scavenger,Ravnica Allegiance,1,0.35
Joe,Dinosaur Hunter,Rivals of Ixalan,1,0.35
Joe,Embraal Bruiser,Kaladesh,1,0.35
Joe,Vizier of the Scorpion,War of the Spark,1,0.39
Joe,Order of Midnight // Alter Fate,March of the Machine Commander,1,0.35
Joe,Rotting Mastodon,Khans of Tarkir,1,0.35
Joe,Gatekeeper of Malakir,Duel Decks: Sorin vs. Tibalt,1,0.35
Joe,Debtors' Transport,Ravnica Remastered,1,0.35
Joe,Two-Headed Zombie,Core Set 2019,1,0.35
Joe,Liliana's Elite,Double Masters 2022,1,0.35
Joe,Gnawing Zombie,Modern Masters 2017,1,0.35
Joe,Olivia's Dragoon,Innistrad Remastered,1,0.35
Joe,Draugr Recruiter,Kaldheim,1,0.35
Joe,Infernal Pet,Kaldheim,1,0.35
Joe,Black Dragon,Adventures in the Forgotten Realms,1,0.39
Joe,Black Dragon,Adventures in the Forgotten Realms,1,0.35
Joe,Westgate Regent,Adventures in the Forgotten Realms,1,0.49
Joe,Lightfoot Rogue,Adventures in the Forgotten Realms,2,0.39
Joe,Hired Hexblade,Adventures in the Forgotten Realms,1,0.35
Joe,Cruel Grimnarch,Phyrexia: All Will Be One,3,0.35
Joe,Herald of Hadar,Adventures in the Forgotten Realms,3,0.35
Joe,Chain Devil,Commander Legends: Battle for Baldur's Gate,2,0.35
Joe,Manticore,Adventures in the Forgotten Realms,2,0.35
Joe,Underworld Charger,Theros Beyond Death,2,0.35
Joe,Vampire Spawn,Foundations,5,0.79
Joe,Azra Smokeshaper,Modern Horizons,2,0.35
Joe,Clattering Skeletons,Adventures in the Forgotten Realms,5,0.35
Joe,Bartizan Bats,Core Set 2020,2,0.35
Joe,First-Sphere Gargantua,March of the Machine Commander,3,0.35
Joe,Promising Duskmage,Strixhaven: School of Mages,2,0.35
Joe,Eerie Soultender,Dominaria United,2,0.35
Joe,Voracious Vermin,Wilds of Eldraine,2,0.35
Joe,Typhoid Rats,Magic 2015,2,0.35
Joe,Spire Mangler,Ravnica Allegiance,2,0.35
Joe,Smitten Swordmaster // Curry Favor,March of the Machine Commander,2,0.35
Joe,Baleful Beholder,Adventures in the Forgotten Realms,4,0.35
Joe,Perilous Shadow,Return to Ravnica,3,0.35
Joe,Wicked Guardian,Throne of Eldraine,3,0.35
Joe,Stinging Hivemaster,Phyrexia: All Will Be One,4,0.35
Joe,Rage-Scarred Berserker,Theros Beyond Death,2,0.35
Joe,Farbog Revenant,Shadows over Innistrad,2,0.35
Joe,Warehouse Tabby,Wilds of Eldraine,4,0.35
Joe,Nyxborn Eidolon,Born of the Gods,2,0.35
Joe,Haunt of the Dead Marshes,The Lord of the Rings: Tales of Middle-earth,5,0.35
Joe,Drainpipe Vermin,Return to Ravnica,2,0.35
Joe,Guul Draz Vampire,Zendikar,2,0.35
Joe,Khenra Eternal,Hour of Devastation,2,0.35
Joe,Exquisite Huntmaster,Commander Legends,2,0.35
Joe,Deathknell Berserker,Kaldheim,2,0.35
Joe,Manticore,Adventures in the Forgotten Realms,2,0.35
Joe,Bonepicker Skirge,Phyrexia: All Will Be One,2,0.35
Joe,Dungeon Crawler,Adventures in the Forgotten Realms,2,0.35
Joe,Novice Dissector,Strixhaven: School of Mages,2,0.35
Joe,Tenured Inkcaster,Outlaws of Thunder Junction Commander,2,0.35
Joe,Zof Shade,Magic 2015,2,0.35
Joe,Falkenrath Noble,Duskmourn: House of Horror Commander,2,0.35
Joe,Typhoid Rats,Fate Reforged,2,0.35
Joe,Leech Fanatic,Strixhaven: School of Mages,2,0.35
Joe,Gluttonous Slug,Modern Horizons,3,0.35
Joe,Shambling Ghast,Adventures in the Forgotten Realms,2,0.99
Joe,Wight,Adventures in the Forgotten Realms,2,0.49
Joe,Bloodcrazed Hoplite,Journey into Nyx,4,0.35
Joe,Voracious Fell Beast,The Lord of the Rings: Tales of Middle-earth,2,0.35
Joe,Zombie Ogre,Adventures in the Forgotten Realms,4,0.35
Joe,Sepulcher Ghoul,Adventures in the Forgotten Realms,3,0.35
Joe,Headless Specter,Modern Horizons,2,0.35
Joe,Scream Puff,Wilds of Eldraine,3,0.35
Joe,Blightbelly Rat,Phyrexia: All Will Be One,2,0.35
Joe,Blood Seeker,Magic 2012,3,0.59
Joe,Morkrut Banshee,Double Masters,2,0.35
Joe,Lost Legion,Throne of Eldraine,3,0.35
Joe,"Gothmog, Morgul Lieutenant",The Lord of the Rings: Tales of Middle-earth,2,0.35
Joe,Crow of Dark Tidings,Commander Legends,2,0.35
Joe,Wicked Visitor,Wilds of Eldraine,2,0.35
Joe,Arrogant Poet,Strixhaven: School of Mages,2,0.35
Joe,Phyrexian Warhorse,Dominaria United,2,0.35
Joe,Malevolent Noble,Throne of Eldraine,2,0.35
Joe,Boneyard Desecrator,Outlaws of Thunder Junction,2,0.35
Joe,Reaper of Night // Harvest Fear,Throne of Eldraine,4,0.35
Joe,Witch's Familiar,Magic 2015,2,0.35
Joe,Briarblade Adept,Commander Legends,2,0.35
Joe,Unwilling Ingredient,Strixhaven: School of Mages,3,0.35
Joe,Foulmire Knight // Profane Insight,March of the Machine Commander,2,0.35
Joe,Forlorn Pseudamma,Born of the Gods,2,0.35
Joe,Baneblade Scoundrel // Baneclaw Marauder,Innistrad: Midnight Hunt,5,0.35
Joe,Infestation Sage,Foundations,2,0.35
Joe,Dead Reveler,Iconic Masters,3,0.35
Joe,Gixian Skullflayer,The Brothers' War,2,0.35
Joe,Koma's Faithful,Kaldheim,2,0.35
Joe,Cavern Lampad,Theros,2,0.35
Joe,Rancid Rats,Shadows over Innistrad,2,0.59
Joe,Walking Corpse,Core Set 2021,2,0.35
Joe,Undercity Necrolisk,Guilds of Ravnica,2,0.35
Joe,Grim Roustabout,Return to Ravnica,2,0.35
Joe,Baleful Beholder,Adventures in the Forgotten Realms,3,0.35
Joe,Death-Priest of Myrkul,Adventures in the Forgotten Realms,2,0.35
Joe,Accursed Spirit,Magic 2015,2,0.35
Joe,Uruk-hai Berserker,The Lord of the Rings: Tales of Middle-earth,2,0.35
Joe,Grim Wanderer,Adventures in the Forgotten Realms,2,0.35
Joe,Looming Shade,Magic 2010,2,0.35
Joe,Terrus Wurm,Return to Ravnica,2,0.35
Joe,Pestilent Syphoner,Phyrexia: All Will Be One,2,0.35
Joe,Baneblade Scoundrel // Baneclaw Marauder,Innistrad: Midnight Hunt,3,0.35
Joe,Ellywick Tumblestrum,Adventures in the Forgotten Realms,2,0.99
Joe,Goldvein Hydra,Outlaws of Thunder Junction,1,14.99
Joe,Force of Vigor,Breaking News,1,9.49
Joe,"Liliana, Dreadhorde General",Foundations,1,7.99
Joe,Buried in the Garden,Breaking News,1,0.35
Joe,Army of the Damned,New Capenna Commander,1,1.29
Joe,"Anzrag, the Quake-Mole",Murders at Karlov Manor,1,5.49
Joe,"Winter, Cursed Rider",Aetherdrift,1,0.79
Joe,Intimidation Tactics,Aetherdrift,1,0.59
Joe,Stock Up,Aetherdrift,1,0.35
Joe,Thundering Broodwagon,Aetherdrift,1,0.39
Joe,Unswerving Sloth,Aetherdrift,1,0.35
Joe,Veloheart Bike,Aetherdrift,2,0.35
Joe,Lightwheel Enhancements,Aetherdrift,1,0.39
Joe,Clamorous Ironclad,Aetherdrift,1,0.35
Joe,Collision Course,Aetherdrift,1,0.35
Joe,Bounce Off,Aetherdrift,1,0.35
Joe,Alacrian Jaguar,Aetherdrift,3,0.35
Joe,Ancient Cornucopia,The Big Score,1,4.49
Joe,Inspiring Bard,Adventures in the Forgotten Realms,1,0.49
Joe,Gnoll Hunter,Adventures in the Forgotten Realms,2,0.35
Joe,Quirion Sentinel,Invasion,1,0.35
Joe,Tough Cookie,Wilds of Eldraine,1,0.49
Joe,Hivespine Wolverine,Bloomburrow,1,0.35
Joe,Reckless Amplimancer,Strixhaven: School of Mages,1,0.35
Joe,Contortionist Troupe,Innistrad: Midnight Hunt,1,0.35
Joe,Candlelit Cavalry,Innistrad: Midnight Hunt,1,0.35
Joe,Brood Weaver,Innistrad: Midnight Hunt,1,0.35
Joe,Emperor Crocodile,Eternal Masters,1,0.35
Joe,Bookwurm,Strixhaven: School of Mages,1,0.35
Joe,Sunbathing Rootwalla,Dominaria United,1,0.35
Joe,Urborg Lhurgoyf,Dominaria United,1,0.49
Joe,Vegetation Abomination,Unfinity,1,0.35
Joe,Petting Zookeeper,Unfinity,1,0.35
Joe,Culvert Ambusher,Murders at Karlov Manor,1,0.35
Joe,"Renata, Called to the Hunt",Theros Beyond Death,1,0.35
Joe,Giant Ankheg,Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Ochre Jelly,Adventures in the Forgotten Realms,1,0.59
Joe,Bulette,Adventures in the Forgotten Realms,1,0.49
Joe,Emerald Dragon // Dissonant Wave,Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,"Erinis, Gloom Stalker",Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Circle of the Land Druid,Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,"Kolvori, God of Kinship // The Ringhart Crest",Kaldheim,1,0.49
Joe,Cloakwood Swarmkeeper,Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Somberwald Stag,Eldritch Moon,1,0.35
Joe,Gnarlwood Dryad,Duskmourn: House of Horror Commander,1,0.35
Joe,Freestrider Commando,Outlaws of Thunder Junction,1,0.35
Joe,Hound Tamer // Untamed Pup,Innistrad: Midnight Hunt,1,0.35
Joe,Bird Admirer // Wing Shredder,Innistrad: Midnight Hunt,1,0.35
Joe,Tireless Hauler // Dire-Strain Brawler,Innistrad: Midnight Hunt,1,0.35
Joe,Elegant Edgecrafters,Kaladesh,1,0.35
Joe,Dryad Greenseeker,Core Set 2019,1,0.35
Joe,Snapping Sailback,Ixalan,1,0.35
Joe,Hexbane Tortoise,Dominaria United,1,0.35
Joe,Bellowing Elk,Modern Horizons,1,0.35
Joe,Wild Elephant,Mirage,1,0.35
Joe,Striped Bears,Weatherlight,1,0.79
Joe,Giant Caterpillar,Visions,1,0.35
Joe,Suspension Field,Khans of Tarkir,1,0.35
Joe,Timestream Navigator,The Lost Caverns of Ixalan Commander,1,0.99
Joe,Gibbering Hyenas,Mirage,1,0.35
Joe,Rhox Oracle,Core Set 2019,1,0.35
Joe,Setessan Skirmisher,Theros Beyond Death,1,0.35
Joe,Canopy Spider,Core Set 2020,2,0.35
Joe,Jungle Wayfinder,Battlebond,1,0.35
Joe,Fertilid,March of the Machine Commander,1,0.35
Joe,Wandering Wolf,Battlebond,1,0.35
Joe,Hungry Mist,Fifth Edition,2,0.35
Joe,Skola Grovedancer,Duskmourn: House of Horror Commander,1,0.35
Joe,Festerhide Boar,Innistrad Remastered,1,0.35
Joe,Darkthicket Wolf,Innistrad,1,0.35
Joe,Ulvenwald Bear,Dark Ascension,1,0.35
Joe,Kessig Recluse,Dark Ascension,1,0.35
Joe,Mountain,Duskmourn: House of Horror,1,0.35
Joe,Woodland Sleuth,Innistrad,1,0.35
Joe,Hollowhenge Scavenger,Innistrad,1,0.35
Joe,Grizzled Outcasts // Krallenhorde Wantons,Innistrad,1,0.35
Joe,Somberwald Spider,Innistrad,1,0.35
Joe,Somberwald Dryad,Dark Ascension,1,0.35
Joe,Gravetiller Wurm,Dark Ascension,1,0.35
Joe,Hollowhenge Beast,Dark Ascension,1,0.35
Joe,Sacred Wolf,Magic 2012,1,0.35
Joe,Carnage Wurm,Magic 2012,1,0.35
Joe,Deathbloom Gardener,Dominaria United,1,0.35
Joe,Barkweave Crusher,Dominaria United,1,0.35
Joe,Forerunner of the Heralds,Rivals of Ixalan,1,0.59
Joe,Bog Badger,Dominaria United,1,0.35
Joe,Mossbeard Ancient,Dominaria United,1,0.35
Joe,Satyr Grovedancer,Journey into Nyx,1,0.35
Joe,Deeproot Warrior,Ixalan,1,0.35
Joe,Saddleback Lagac,Battlebond,1,0.35
Joe,Decorated Champion,Battlebond,2,0.35
Joe,Thornhide Wolves,Core Set 2019,1,0.35
Joe,Devkarin Dissident,Guilds of Ravnica,1,0.35
Joe,Renowned Weaver,Journey into Nyx,1,0.35
Joe,Humbler of Mortals,Journey into Nyx,2,0.35
Joe,Treetop Ambusher,Modern Horizons,1,0.35
Joe,Bramble Creeper,Magic 2010,1,0.35
Joe,Drudge Beetle,Ravnica Remastered,2,0.35
Joe,Verdant Eidolon,Ultimate Masters,1,0.35
Joe,Carefree Swinemaster,Commander Legends: Battle for Baldur's Gate,1,0.35
Joe,Hunted Wumpus,Battlebond,1,0.35
Joe,Veteran Explorer,Double Masters,1,0.39
Joe,Primal Huntbeast,Battlebond,1,0.35
Joe,Apprentice Sharpshooter,Innistrad: Crimson Vow,1,0.35
Joe,Spore Crawler,Innistrad Remastered,1,0.35
Joe,Moldgraf Millipede,Innistrad Remastered,1,0.35
Joe,Tanglespan Lookout,Wilds of Eldraine,1,0.35
Joe,Scurrid Colony,Strixhaven: School of Mages,1,0.35
Joe,Voracious Varmint,Outlaws of Thunder Junction,1,0.49
Joe,Patient Naturalist,Outlaws of Thunder Junction,2,0.35
